CustomerID,Count,Quarter,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
CUST07607,1,Q2,4,Satisfied,Stayed,No,0,79,71-80,2144,2000-2499,,
CUST07608,1,Q1,3,Neutral,Stayed,No,0,25,21-30,3380,3000-3499,,
CUST07609,1,Q1,3,Neutral,Stayed,No,0,82,81-90,4254,4000-4499,,
CUST07610,1,Q3,3,Neutral,Stayed,No,0,10,11-20,2639,2500-2999,,
CUST07611,1,Q1,4,Satisfied,Churned,Yes,1,72,71-80,2922,2500-2999,Other,Too expensive
CUST07612,1,Q2,4,Satisfied,Stayed,No,0,25,21-30,6266,6000-6499,,
CUST07613,1,Q4,2,Unsatisfied,Stayed,No,0,27,21-30,4277,4000-4499,,
CUST07614,1,Q3,2,Unsatisfied,Stayed,No,0,64,61-70,6123,6000-6499,,
CUST07615,1,Q1,1,Very Unsatisfied,Stayed,No,0,96,91-100,4545,4500-4999,,
CUST07616,1,Q3,3,Neutral,Stayed,No,0,87,81-90,3146,3000-3499,,
CUST07617,1,Q2,3,Neutral,Stayed,No,0,85,81-90,3747,3500-3999,,
CUST07618,1,Q1,2,Unsatisfied,Stayed,No,0,14,11-20,2966,2500-2999,,
CUST07619,1,Q3,5,Very Satisfied,Stayed,No,0,31,31-40,4215,4000-4499,,
CUST07620,1,Q1,1,Very Unsatisfied,Stayed,No,0,63,61-70,6696,6500-6999,,
CUST07621,1,Q4,4,Satisfied,Stayed,No,0,99,91-100,2971,2500-2999,,
CUST07622,1,Q2,4,Satisfied,Churned,Yes,1,42,41-50,5890,5500-5999,Competitor,Found better deal
CUST07623,1,Q1,4,Satisfied,Stayed,No,0,37,31-40,5071,5000-5499,,
CUST07624,1,Q4,4,Satisfied,Churned,Yes,1,65,61-70,3538,3500-3999,Competitor,No longer needed
CUST07625,1,Q1,3,Neutral,Churned,Yes,1,30,31-40,6391,6000-6499,Attitude,Poor service
CUST07626,1,Q1,2,Unsatisfied,Stayed,No,0,55,51-60,2308,2000-2499,,
CUST07627,1,Q1,5,Very Satisfied,Stayed,No,0,88,81-90,6471,6000-6499,,
CUST07628,1,Q4,1,Very Unsatisfied,Stayed,No,0,51,51-60,4790,4500-4999,,
CUST07629,1,Q3,2,Unsatisfied,Churned,Yes,1,61,61-70,3700,3500-3999,Other,No longer needed
CUST07630,1,Q2,4,Satisfied,Stayed,No,0,84,81-90,3027,3000-3499,,
CUST07631,1,Q2,1,Very Unsatisfied,Stayed,No,0,58,51-60,6152,6000-6499,,
CUST07632,1,Q3,1,Very Unsatisfied,Stayed,No,0,90,91-100,6375,6000-6499,,
CUST07633,1,Q2,2,Unsatisfied,Churned,Yes,1,51,51-60,4345,4000-4499,Attitude,Poor service
CUST07634,1,Q3,2,Unsatisfied,Stayed,No,0,60,61-70,3232,3000-3499,,
CUST07635,1,Q2,5,Very Satisfied,Churned,Yes,1,8,1-10,2155,2000-2499,Competitor,Moving
CUST07636,1,Q3,4,Satisfied,Stayed,No,0,98,91-100,5447,5000-5499,,
CUST07637,1,Q2,5,Very Satisfied,Churned,Yes,1,3,1-10,3511,3500-3999,Attitude,Poor service
CUST07638,1,Q4,5,Very Satisfied,Stayed,No,0,22,21-30,5353,5000-5499,,
CUST07639,1,Q2,5,Very Satisfied,Stayed,No,0,44,41-50,3334,3000-3499,,
CUST07640,1,Q4,3,Neutral,Stayed,No,0,42,41-50,4385,4000-4499,,
CUST07641,1,Q2,3,Neutral,Stayed,No,0,20,21-30,4482,4000-4499,,
CUST07642,1,Q4,3,Neutral,Stayed,No,0,77,71-80,6667,6500-6999,,
CUST07643,1,Q4,1,Very Unsatisfied,Stayed,No,0,9,1-10,3437,3000-3499,,
CUST07644,1,Q2,2,Unsatisfied,Stayed,No,0,69,61-70,5848,5500-5999,,
CUST07645,1,Q1,4,Satisfied,Stayed,No,0,9,1-10,3917,3500-3999,,
CUST07646,1,Q1,3,Neutral,Stayed,No,0,96,91-100,5609,5500-5999,,
CUST07647,1,Q4,3,Neutral,Stayed,No,0,48,41-50,6565,6500-6999,,
CUST07648,1,Q4,5,Very Satisfied,Stayed,No,0,56,51-60,4241,4000-4499,,
CUST07649,1,Q2,1,Very Unsatisfied,Stayed,No,0,12,11-20,2354,2000-2499,,
CUST07650,1,Q3,1,Very Unsatisfied,Stayed,No,0,69,61-70,3674,3500-3999,,
CUST07651,1,Q2,1,Very Unsatisfied,Churned,Yes,1,14,11-20,3152,3000-3499,Competitor,Poor service
CUST07652,1,Q1,2,Unsatisfied,Stayed,No,0,47,41-50,4021,4000-4499,,
CUST07653,1,Q3,2,Unsatisfied,Stayed,No,0,80,81-90,6137,6000-6499,,
CUST07654,1,Q4,1,Very Unsatisfied,Churned,Yes,1,75,71-80,5849,5500-5999,Competitor,No longer needed
CUST07655,1,Q1,2,Unsatisfied,Stayed,No,0,68,61-70,2255,2000-2499,,
CUST07656,1,Q4,5,Very Satisfied,Stayed,No,0,35,31-40,5368,5000-5499,,
CUST07657,1,Q3,2,Unsatisfied,Stayed,No,0,91,91-100,5702,5500-5999,,
CUST07658,1,Q4,5,Very Satisfied,Churned,Yes,1,55,51-60,5268,5000-5499,Competitor,Moving
CUST07659,1,Q2,2,Unsatisfied,Stayed,No,0,72,71-80,4769,4500-4999,,
CUST07660,1,Q2,5,Very Satisfied,Stayed,No,0,86,81-90,5148,5000-5499,,
CUST07661,1,Q4,5,Very Satisfied,Churned,Yes,1,73,71-80,5578,5500-5999,Attitude,Found better deal
CUST07662,1,Q4,5,Very Satisfied,Churned,Yes,1,84,81-90,3522,3500-3999,Price,Too expensive
CUST07663,1,Q4,2,Unsatisfied,Stayed,No,0,5,1-10,6179,6000-6499,,
CUST07664,1,Q2,2,Unsatisfied,Stayed,No,0,77,71-80,2287,2000-2499,,
CUST07665,1,Q2,5,Very Satisfied,Stayed,No,0,4,1-10,2322,2000-2499,,
CUST07666,1,Q4,5,Very Satisfied,Stayed,No,0,1,1-10,3140,3000-3499,,
CUST07667,1,Q2,1,Very Unsatisfied,Stayed,No,0,40,41-50,4689,4500-4999,,
CUST07668,1,Q1,5,Very Satisfied,Churned,Yes,1,23,21-30,4686,4500-4999,Competitor,Found better deal
CUST07669,1,Q1,1,Very Unsatisfied,Stayed,No,0,35,31-40,5599,5500-5999,,
CUST07670,1,Q3,4,Satisfied,Stayed,No,0,48,41-50,2784,2500-2999,,
CUST07671,1,Q4,1,Very Unsatisfied,Stayed,No,0,49,41-50,2803,2500-2999,,
CUST07672,1,Q1,1,Very Unsatisfied,Stayed,No,0,23,21-30,4909,4500-4999,,
CUST07673,1,Q1,3,Neutral,Churned,Yes,1,63,61-70,2533,2500-2999,Competitor,Too expensive
CUST07674,1,Q4,5,Very Satisfied,Stayed,No,0,39,31-40,4835,4500-4999,,
CUST07675,1,Q2,1,Very Unsatisfied,Stayed,No,0,81,81-90,4186,4000-4499,,
CUST07676,1,Q3,1,Very Unsatisfied,Churned,Yes,1,43,41-50,2226,2000-2499,Dissatisfaction,Moving
CUST07677,1,Q3,2,Unsatisfied,Stayed,No,0,25,21-30,6635,6500-6999,,
CUST07678,1,Q2,5,Very Satisfied,Churned,Yes,1,32,31-40,6716,6500-6999,Competitor,Found better deal
CUST07679,1,Q3,5,Very Satisfied,Stayed,No,0,84,81-90,2940,2500-2999,,
CUST07680,1,Q3,5,Very Satisfied,Stayed,No,0,89,81-90,6595,6500-6999,,
CUST07681,1,Q3,3,Neutral,Stayed,No,0,71,71-80,6401,6000-6499,,
CUST07682,1,Q4,2,Unsatisfied,Stayed,No,0,38,31-40,2876,2500-2999,,
CUST07683,1,Q4,3,Neutral,Churned,Yes,1,25,21-30,3788,3500-3999,Price,Found better deal
CUST07684,1,Q1,3,Neutral,Churned,Yes,1,47,41-50,4894,4500-4999,Attitude,Moving
CUST07685,1,Q4,5,Very Satisfied,Churned,Yes,1,57,51-60,2598,2500-2999,Price,Found better deal
CUST07686,1,Q1,3,Neutral,Stayed,No,0,17,11-20,5386,5000-5499,,
CUST07687,1,Q3,3,Neutral,Stayed,No,0,35,31-40,3221,3000-3499,,
CUST07688,1,Q3,5,Very Satisfied,Stayed,No,0,31,31-40,2283,2000-2499,,
CUST07689,1,Q4,2,Unsatisfied,Stayed,No,0,85,81-90,3499,3000-3499,,
CUST07690,1,Q1,5,Very Satisfied,Stayed,No,0,51,51-60,6571,6500-6999,,
CUST07691,1,Q3,4,Satisfied,Stayed,No,0,67,61-70,5857,5500-5999,,
CUST07692,1,Q1,2,Unsatisfied,Churned,Yes,1,60,61-70,5819,5500-5999,Competitor,No longer needed
CUST07693,1,Q3,4,Satisfied,Stayed,No,0,80,81-90,4206,4000-4499,,
CUST07694,1,Q4,3,Neutral,Stayed,No,0,16,11-20,4936,4500-4999,,
CUST07695,1,Q4,1,Very Unsatisfied,Stayed,No,0,80,81-90,5029,5000-5499,,
CUST07696,1,Q4,1,Very Unsatisfied,Stayed,No,0,31,31-40,5866,5500-5999,,
CUST07697,1,Q1,3,Neutral,Stayed,No,0,11,11-20,5975,5500-5999,,
CUST07698,1,Q1,2,Unsatisfied,Stayed,No,0,34,31-40,6403,6000-6499,,
CUST07699,1,Q4,2,Unsatisfied,Stayed,No,0,83,81-90,3067,3000-3499,,
CUST07700,1,Q1,5,Very Satisfied,Stayed,No,0,27,21-30,4740,4500-4999,,
CUST07701,1,Q1,1,Very Unsatisfied,Stayed,No,0,69,61-70,3042,3000-3499,,
CUST07702,1,Q3,4,Satisfied,Stayed,No,0,9,1-10,4761,4500-4999,,
CUST07703,1,Q2,5,Very Satisfied,Stayed,No,0,12,11-20,2611,2500-2999,,
CUST07704,1,Q3,3,Neutral,Stayed,No,0,9,1-10,3680,3500-3999,,
CUST07705,1,Q2,4,Satisfied,Stayed,No,0,61,61-70,5750,5500-5999,,
CUST07706,1,Q4,3,Neutral,Stayed,No,0,45,41-50,6638,6500-6999,,
CUST07707,1,Q1,2,Unsatisfied,Stayed,No,0,67,61-70,3430,3000-3499,,
CUST07708,1,Q3,3,Neutral,Stayed,No,0,25,21-30,5696,5500-5999,,
CUST07709,1,Q2,2,Unsatisfied,Stayed,No,0,81,81-90,3057,3000-3499,,
CUST07710,1,Q1,4,Satisfied,Stayed,No,0,98,91-100,2933,2500-2999,,
CUST07711,1,Q2,1,Very Unsatisfied,Stayed,No,0,28,21-30,5603,5500-5999,,
CUST07712,1,Q4,4,Satisfied,Stayed,No,0,83,81-90,4275,4000-4499,,
CUST07713,1,Q1,1,Very Unsatisfied,Stayed,No,0,74,71-80,3793,3500-3999,,
CUST07714,1,Q2,5,Very Satisfied,Churned,Yes,1,12,11-20,3801,3500-3999,Competitor,No longer needed
CUST07715,1,Q2,1,Very Unsatisfied,Stayed,No,0,23,21-30,5400,5000-5499,,
CUST07716,1,Q4,1,Very Unsatisfied,Stayed,No,0,69,61-70,3826,3500-3999,,
CUST07717,1,Q3,1,Very Unsatisfied,Stayed,No,0,26,21-30,3339,3000-3499,,
CUST07718,1,Q4,1,Very Unsatisfied,Stayed,No,0,59,51-60,2586,2500-2999,,
CUST07719,1,Q3,1,Very Unsatisfied,Stayed,No,0,35,31-40,5999,5500-5999,,
CUST07720,1,Q3,1,Very Unsatisfied,Stayed,No,0,32,31-40,5010,5000-5499,,
CUST07721,1,Q3,3,Neutral,Stayed,No,0,12,11-20,3838,3500-3999,,
CUST07722,1,Q1,1,Very Unsatisfied,Stayed,No,0,97,91-100,2009,2000-2499,,
CUST07723,1,Q1,5,Very Satisfied,Stayed,No,0,59,51-60,4774,4500-4999,,
CUST07724,1,Q2,2,Unsatisfied,Stayed,No,0,77,71-80,3627,3500-3999,,
CUST07725,1,Q2,2,Unsatisfied,Stayed,No,0,29,21-30,5700,5500-5999,,
CUST07726,1,Q1,4,Satisfied,Stayed,No,0,21,21-30,4979,4500-4999,,
CUST07727,1,Q4,1,Very Unsatisfied,Churned,Yes,1,23,21-30,5244,5000-5499,Attitude,No longer needed
CUST07728,1,Q3,5,Very Satisfied,Stayed,No,0,48,41-50,6092,6000-6499,,
CUST07729,1,Q2,5,Very Satisfied,Stayed,No,0,31,31-40,5034,5000-5499,,
CUST07730,1,Q3,3,Neutral,Stayed,No,0,26,21-30,5347,5000-5499,,
CUST07731,1,Q4,2,Unsatisfied,Stayed,No,0,31,31-40,4521,4500-4999,,
CUST07732,1,Q4,4,Satisfied,Stayed,No,0,10,11-20,2068,2000-2499,,
CUST07733,1,Q4,1,Very Unsatisfied,Stayed,No,0,32,31-40,6868,6500-6999,,
CUST07734,1,Q3,1,Very Unsatisfied,Stayed,No,0,95,91-100,3607,3500-3999,,
CUST07735,1,Q4,5,Very Satisfied,Stayed,No,0,41,41-50,5786,5500-5999,,
CUST07736,1,Q3,2,Unsatisfied,Stayed,No,0,81,81-90,5526,5500-5999,,
CUST07737,1,Q4,5,Very Satisfied,Stayed,No,0,20,21-30,3965,3500-3999,,
CUST07738,1,Q3,1,Very Unsatisfied,Stayed,No,0,3,1-10,6659,6500-6999,,
CUST07739,1,Q1,5,Very Satisfied,Churned,Yes,1,38,31-40,2336,2000-2499,Dissatisfaction,Moving
CUST07740,1,Q1,5,Very Satisfied,Stayed,No,0,37,31-40,3413,3000-3499,,
CUST07741,1,Q4,1,Very Unsatisfied,Stayed,No,0,81,81-90,2151,2000-2499,,
CUST07742,1,Q3,3,Neutral,Stayed,No,0,55,51-60,2753,2500-2999,,
CUST07743,1,Q3,1,Very Unsatisfied,Stayed,No,0,70,71-80,2154,2000-2499,,
CUST07744,1,Q1,4,Satisfied,Stayed,No,0,1,1-10,2521,2500-2999,,
CUST07745,1,Q2,3,Neutral,Stayed,No,0,99,91-100,2968,2500-2999,,
CUST07746,1,Q3,5,Very Satisfied,Stayed,No,0,56,51-60,5190,5000-5499,,
CUST07747,1,Q1,5,Very Satisfied,Stayed,No,0,98,91-100,3207,3000-3499,,
CUST07748,1,Q3,3,Neutral,Stayed,No,0,84,81-90,3095,3000-3499,,
CUST07749,1,Q3,4,Satisfied,Stayed,No,0,73,71-80,6404,6000-6499,,
CUST07750,1,Q2,3,Neutral,Stayed,No,0,62,61-70,2225,2000-2499,,
CUST07751,1,Q4,3,Neutral,Churned,Yes,1,61,61-70,5093,5000-5499,Attitude,Too expensive
CUST07752,1,Q2,1,Very Unsatisfied,Stayed,No,0,62,61-70,4666,4500-4999,,
CUST07753,1,Q2,5,Very Satisfied,Stayed,No,0,14,11-20,3886,3500-3999,,
CUST07754,1,Q4,3,Neutral,Stayed,No,0,4,1-10,2328,2000-2499,,
CUST07755,1,Q3,4,Satisfied,Stayed,No,0,84,81-90,3096,3000-3499,,
CUST07756,1,Q3,5,Very Satisfied,Stayed,No,0,63,61-70,3976,3500-3999,,
CUST07757,1,Q3,2,Unsatisfied,Stayed,No,0,45,41-50,6218,6000-6499,,
CUST07758,1,Q1,2,Unsatisfied,Stayed,No,0,75,71-80,3536,3500-3999,,
CUST07759,1,Q2,3,Neutral,Stayed,No,0,64,61-70,3997,3500-3999,,
CUST07760,1,Q3,1,Very Unsatisfied,Stayed,No,0,6,1-10,4171,4000-4499,,
CUST07761,1,Q2,2,Unsatisfied,Churned,Yes,1,23,21-30,2459,2000-2499,Attitude,Moving
CUST07762,1,Q4,2,Unsatisfied,Stayed,No,0,85,81-90,6705,6500-6999,,
CUST07763,1,Q4,2,Unsatisfied,Churned,Yes,1,16,11-20,4387,4000-4499,Competitor,No longer needed
CUST07764,1,Q2,2,Unsatisfied,Stayed,No,0,47,41-50,2493,2000-2499,,
CUST07765,1,Q3,2,Unsatisfied,Churned,Yes,1,61,61-70,3925,3500-3999,Dissatisfaction,No longer needed
CUST07766,1,Q4,3,Neutral,Stayed,No,0,28,21-30,3739,3500-3999,,
CUST07767,1,Q4,5,Very Satisfied,Stayed,No,0,22,21-30,5558,5500-5999,,
CUST07768,1,Q4,4,Satisfied,Stayed,No,0,37,31-40,2672,2500-2999,,
CUST07769,1,Q4,5,Very Satisfied,Churned,Yes,1,13,11-20,4888,4500-4999,Other,No longer needed
CUST07770,1,Q4,5,Very Satisfied,Churned,Yes,1,25,21-30,4444,4000-4499,Price,Moving
CUST07771,1,Q4,5,Very Satisfied,Stayed,No,0,82,81-90,5932,5500-5999,,
CUST07772,1,Q4,3,Neutral,Churned,Yes,1,45,41-50,5397,5000-5499,Attitude,No longer needed
CUST07773,1,Q3,2,Unsatisfied,Stayed,No,0,78,71-80,5136,5000-5499,,
CUST07774,1,Q2,3,Neutral,Stayed,No,0,33,31-40,6696,6500-6999,,
CUST07775,1,Q1,2,Unsatisfied,Stayed,No,0,29,21-30,6877,6500-6999,,
CUST07776,1,Q1,3,Neutral,Stayed,No,0,99,91-100,5483,5000-5499,,
CUST07777,1,Q1,5,Very Satisfied,Stayed,No,0,11,11-20,4412,4000-4499,,
CUST07778,1,Q2,1,Very Unsatisfied,Stayed,No,0,51,51-60,6752,6500-6999,,
CUST07779,1,Q2,2,Unsatisfied,Stayed,No,0,66,61-70,6714,6500-6999,,
CUST07780,1,Q2,5,Very Satisfied,Churned,Yes,1,74,71-80,4348,4000-4499,Dissatisfaction,Found better deal
CUST07781,1,Q3,1,Very Unsatisfied,Churned,Yes,1,37,31-40,4804,4500-4999,Attitude,Too expensive
CUST07782,1,Q2,1,Very Unsatisfied,Stayed,No,0,15,11-20,2108,2000-2499,,
CUST07783,1,Q2,3,Neutral,Stayed,No,0,31,31-40,6525,6500-6999,,
CUST07784,1,Q3,3,Neutral,Stayed,No,0,23,21-30,3182,3000-3499,,
CUST07785,1,Q3,2,Unsatisfied,Stayed,No,0,42,41-50,3345,3000-3499,,
CUST07786,1,Q1,3,Neutral,Churned,Yes,1,70,71-80,3799,3500-3999,Competitor,Moving
CUST07787,1,Q3,2,Unsatisfied,Churned,Yes,1,80,81-90,4841,4500-4999,Other,Found better deal
CUST07788,1,Q3,2,Unsatisfied,Stayed,No,0,56,51-60,4224,4000-4499,,
CUST07789,1,Q4,5,Very Satisfied,Stayed,No,0,15,11-20,6695,6500-6999,,
CUST07790,1,Q2,2,Unsatisfied,Stayed,No,0,74,71-80,2562,2500-2999,,
CUST07791,1,Q4,3,Neutral,Stayed,No,0,73,71-80,6259,6000-6499,,
CUST07792,1,Q4,1,Very Unsatisfied,Stayed,No,0,4,1-10,6436,6000-6499,,
CUST07793,1,Q4,2,Unsatisfied,Stayed,No,0,61,61-70,6411,6000-6499,,
CUST07794,1,Q3,2,Unsatisfied,Stayed,No,0,84,81-90,4231,4000-4499,,
CUST07795,1,Q1,2,Unsatisfied,Stayed,No,0,31,31-40,6502,6500-6999,,
CUST07796,1,Q4,1,Very Unsatisfied,Stayed,No,0,68,61-70,2824,2500-2999,,
CUST07797,1,Q3,2,Unsatisfied,Stayed,No,0,12,11-20,3784,3500-3999,,
CUST07798,1,Q3,2,Unsatisfied,Stayed,No,0,68,61-70,3083,3000-3499,,
CUST07799,1,Q4,3,Neutral,Stayed,No,0,68,61-70,4523,4500-4999,,
CUST07800,1,Q2,4,Satisfied,Churned,Yes,1,99,91-100,6967,6500-6999,Price,Too expensive
CUST07801,1,Q3,2,Unsatisfied,Stayed,No,0,64,61-70,3146,3000-3499,,
CUST07802,1,Q3,3,Neutral,Stayed,No,0,30,31-40,3584,3500-3999,,
CUST07803,1,Q3,3,Neutral,Stayed,No,0,5,1-10,3399,3000-3499,,
CUST07804,1,Q4,3,Neutral,Churned,Yes,1,54,51-60,5823,5500-5999,Attitude,Moving
CUST07805,1,Q3,1,Very Unsatisfied,Stayed,No,0,51,51-60,6599,6500-6999,,
CUST07806,1,Q3,3,Neutral,Stayed,No,0,89,81-90,5552,5500-5999,,
CUST07807,1,Q4,2,Unsatisfied,Stayed,No,0,40,41-50,3760,3500-3999,,
CUST07808,1,Q1,4,Satisfied,Stayed,No,0,22,21-30,2285,2000-2499,,
CUST07809,1,Q4,3,Neutral,Stayed,No,0,64,61-70,3024,3000-3499,,
CUST07810,1,Q2,4,Satisfied,Stayed,No,0,4,1-10,2552,2500-2999,,
CUST07811,1,Q1,3,Neutral,Stayed,No,0,8,1-10,6874,6500-6999,,
CUST07812,1,Q2,3,Neutral,Stayed,No,0,75,71-80,4157,4000-4499,,
CUST07813,1,Q1,2,Unsatisfied,Stayed,No,0,19,11-20,3554,3500-3999,,
CUST07814,1,Q3,2,Unsatisfied,Stayed,No,0,63,61-70,6974,6500-6999,,
CUST07815,1,Q4,3,Neutral,Churned,Yes,1,20,21-30,4458,4000-4499,Dissatisfaction,Moving
CUST07816,1,Q3,4,Satisfied,Stayed,No,0,45,41-50,3874,3500-3999,,
CUST07817,1,Q1,1,Very Unsatisfied,Stayed,No,0,93,91-100,6097,6000-6499,,
CUST07818,1,Q1,4,Satisfied,Stayed,No,0,65,61-70,6048,6000-6499,,
CUST07819,1,Q4,3,Neutral,Stayed,No,0,8,1-10,4827,4500-4999,,
CUST07820,1,Q2,5,Very Satisfied,Stayed,No,0,99,91-100,5159,5000-5499,,
CUST07821,1,Q2,3,Neutral,Stayed,No,0,41,41-50,2084,2000-2499,,
CUST07822,1,Q4,1,Very Unsatisfied,Stayed,No,0,24,21-30,5865,5500-5999,,
CUST07823,1,Q3,2,Unsatisfied,Stayed,No,0,70,71-80,6480,6000-6499,,
CUST07824,1,Q1,4,Satisfied,Churned,Yes,1,55,51-60,4092,4000-4499,Price,Too expensive
CUST07825,1,Q3,2,Unsatisfied,Stayed,No,0,15,11-20,5127,5000-5499,,
CUST07826,1,Q2,1,Very Unsatisfied,Stayed,No,0,83,81-90,4552,4500-4999,,
CUST07827,1,Q3,2,Unsatisfied,Churned,Yes,1,32,31-40,4414,4000-4499,Dissatisfaction,Poor service
CUST07828,1,Q1,5,Very Satisfied,Stayed,No,0,45,41-50,2427,2000-2499,,
CUST07829,1,Q4,5,Very Satisfied,Stayed,No,0,53,51-60,4655,4500-4999,,
CUST07830,1,Q4,1,Very Unsatisfied,Stayed,No,0,69,61-70,3338,3000-3499,,
CUST07831,1,Q4,1,Very Unsatisfied,Stayed,No,0,43,41-50,6754,6500-6999,,
CUST07832,1,Q4,5,Very Satisfied,Stayed,No,0,84,81-90,2614,2500-2999,,
CUST07833,1,Q3,1,Very Unsatisfied,Stayed,No,0,90,91-100,5920,5500-5999,,
CUST07834,1,Q3,2,Unsatisfied,Stayed,No,0,46,41-50,3162,3000-3499,,
CUST07835,1,Q4,1,Very Unsatisfied,Stayed,No,0,22,21-30,4188,4000-4499,,
CUST07836,1,Q2,2,Unsatisfied,Stayed,No,0,91,91-100,4303,4000-4499,,
CUST07837,1,Q1,1,Very Unsatisfied,Stayed,No,0,41,41-50,3029,3000-3499,,
CUST07838,1,Q4,2,Unsatisfied,Stayed,No,0,82,81-90,5654,5500-5999,,
CUST07839,1,Q1,2,Unsatisfied,Stayed,No,0,55,51-60,3951,3500-3999,,
CUST07840,1,Q3,1,Very Unsatisfied,Stayed,No,0,63,61-70,6137,6000-6499,,
CUST07841,1,Q4,4,Satisfied,Stayed,No,0,20,21-30,6691,6500-6999,,
CUST07842,1,Q3,1,Very Unsatisfied,Churned,Yes,1,84,81-90,4898,4500-4999,Other,No longer needed
CUST07843,1,Q3,4,Satisfied,Churned,Yes,1,67,61-70,3219,3000-3499,Attitude,Found better deal
CUST07844,1,Q4,4,Satisfied,Stayed,No,0,23,21-30,6046,6000-6499,,
CUST07845,1,Q3,4,Satisfied,Stayed,No,0,85,81-90,5278,5000-5499,,
CUST07846,1,Q3,1,Very Unsatisfied,Stayed,No,0,25,21-30,4487,4000-4499,,
CUST07847,1,Q4,2,Unsatisfied,Stayed,No,0,64,61-70,5771,5500-5999,,
CUST07848,1,Q3,5,Very Satisfied,Stayed,No,0,82,81-90,5999,5500-5999,,
CUST07849,1,Q3,1,Very Unsatisfied,Stayed,No,0,76,71-80,4024,4000-4499,,
CUST07850,1,Q2,1,Very Unsatisfied,Stayed,No,0,17,11-20,4019,4000-4499,,
CUST07851,1,Q1,3,Neutral,Stayed,No,0,48,41-50,5203,5000-5499,,
CUST07852,1,Q3,2,Unsatisfied,Stayed,No,0,23,21-30,4876,4500-4999,,
CUST07853,1,Q2,1,Very Unsatisfied,Stayed,No,0,89,81-90,3667,3500-3999,,
CUST07854,1,Q2,3,Neutral,Stayed,No,0,83,81-90,2555,2500-2999,,
CUST07855,1,Q4,5,Very Satisfied,Stayed,No,0,36,31-40,4233,4000-4499,,
CUST07856,1,Q4,1,Very Unsatisfied,Stayed,No,0,9,1-10,2700,2500-2999,,
CUST07857,1,Q2,2,Unsatisfied,Stayed,No,0,7,1-10,3041,3000-3499,,
CUST07858,1,Q1,5,Very Satisfied,Stayed,No,0,95,91-100,6742,6500-6999,,
CUST07859,1,Q3,1,Very Unsatisfied,Stayed,No,0,45,41-50,5117,5000-5499,,
CUST07860,1,Q3,1,Very Unsatisfied,Churned,Yes,1,24,21-30,6804,6500-6999,Dissatisfaction,Moving
CUST07861,1,Q4,4,Satisfied,Stayed,No,0,1,1-10,4534,4500-4999,,
CUST07862,1,Q2,4,Satisfied,Stayed,No,0,43,41-50,2428,2000-2499,,
CUST07863,1,Q2,4,Satisfied,Stayed,No,0,65,61-70,4465,4000-4499,,
CUST07864,1,Q2,5,Very Satisfied,Stayed,No,0,91,91-100,2527,2500-2999,,
CUST07865,1,Q3,4,Satisfied,Stayed,No,0,86,81-90,4247,4000-4499,,
CUST07866,1,Q2,1,Very Unsatisfied,Stayed,No,0,38,31-40,2790,2500-2999,,
CUST07867,1,Q3,1,Very Unsatisfied,Stayed,No,0,82,81-90,5928,5500-5999,,
CUST07868,1,Q3,4,Satisfied,Stayed,No,0,64,61-70,6492,6000-6499,,
CUST07869,1,Q3,4,Satisfied,Churned,Yes,1,79,71-80,4615,4500-4999,Price,Poor service
CUST07870,1,Q1,3,Neutral,Churned,Yes,1,67,61-70,2883,2500-2999,Other,Poor service
CUST07871,1,Q4,4,Satisfied,Churned,Yes,1,86,81-90,4593,4500-4999,Other,Too expensive
CUST07872,1,Q2,4,Satisfied,Stayed,No,0,97,91-100,3283,3000-3499,,
CUST07873,1,Q2,1,Very Unsatisfied,Stayed,No,0,68,61-70,4287,4000-4499,,
CUST07874,1,Q2,3,Neutral,Stayed,No,0,65,61-70,6422,6000-6499,,
CUST07875,1,Q4,1,Very Unsatisfied,Churned,Yes,1,45,41-50,4724,4500-4999,Other,Too expensive
CUST07876,1,Q4,4,Satisfied,Stayed,No,0,83,81-90,3243,3000-3499,,
CUST07877,1,Q2,1,Very Unsatisfied,Stayed,No,0,54,51-60,4303,4000-4499,,
CUST07878,1,Q2,2,Unsatisfied,Stayed,No,0,10,11-20,3579,3500-3999,,
CUST07879,1,Q1,1,Very Unsatisfied,Stayed,No,0,74,71-80,3969,3500-3999,,
CUST07880,1,Q1,3,Neutral,Stayed,No,0,28,21-30,6370,6000-6499,,
CUST07881,1,Q4,4,Satisfied,Stayed,No,0,21,21-30,6888,6500-6999,,
CUST07882,1,Q1,4,Satisfied,Stayed,No,0,96,91-100,6650,6500-6999,,
CUST07883,1,Q2,5,Very Satisfied,Stayed,No,0,37,31-40,6043,6000-6499,,
CUST07884,1,Q1,1,Very Unsatisfied,Stayed,No,0,24,21-30,5432,5000-5499,,
CUST07885,1,Q2,1,Very Unsatisfied,Stayed,No,0,89,81-90,6423,6000-6499,,
CUST07886,1,Q1,3,Neutral,Stayed,No,0,88,81-90,4931,4500-4999,,
CUST07887,1,Q4,5,Very Satisfied,Stayed,No,0,72,71-80,3821,3500-3999,,
CUST07888,1,Q2,1,Very Unsatisfied,Stayed,No,0,14,11-20,3550,3500-3999,,
