ID,Zip Code,Population
7401,37229,63415
7402,85997,76389
7403,80778,42214
7404,66682,25566
7405,84760,91857
7406,40055,70366
7407,48649,45137
7408,78642,94503
7409,37642,34089
7410,88068,21165
7411,96065,24473
7412,62403,76480
7413,92892,98907
7414,90337,42377
7415,84271,41153
7416,46263,63648
7417,18142,48881
7418,98051,95744
7419,31815,29675
7420,16319,19827
7421,74738,20246
7422,40864,17538
7423,70650,45422
7424,11115,34879
7425,96241,10179
7426,47049,40561
7427,97384,46844
7428,81807,53016
7429,54946,41025
7430,87472,14812
7431,88119,82444
7432,42515,75672
7433,57440,40531
7434,35963,69078
7435,41885,24544
7436,84366,86059
7437,12601,99295
7438,21481,57177
7439,90519,68762
7440,10047,71718
7441,44121,7210
7442,97583,56725
7443,42911,46919
7444,13277,81114
7445,74496,54650
7446,97622,6408
7447,85921,67871
7448,91536,58412
7449,21165,90143
7450,13458,75736
7451,66812,33146
7452,81020,99316
7453,75215,14015
7454,39172,39127
7455,34634,58110
7456,39468,40309
7457,60174,32522
7458,98963,80990
7459,99042,80201
7460,96228,18084
7461,54008,77571
7462,41694,87824
7463,31344,65581
7464,31365,92135
7465,76635,46521
7466,59559,44119
7467,68474,99828
7468,71699,51417
7469,26871,62485
7470,46601,6168
7471,69287,61748
7472,88025,92803
7473,22005,24540
7474,79329,90821
7475,86951,63088
7476,49867,29429
7477,87638,54249
7478,19217,62285
7479,58714,35852
7480,14429,88533
7481,20170,92934
7482,28026,11940
7483,48603,72203
7484,50553,89590
7485,40470,66065
7486,60456,54536
7487,62577,31095
7488,43611,92855
7489,70585,70096
7490,38243,40988
7491,28135,95983
7492,11818,92180
7493,51281,78655
7494,72808,17373
7495,59393,91634
7496,97962,15903
7497,29940,76971
7498,55726,28473
7499,63421,75435
7500,13872,88177
7501,13218,40338
7502,32609,10276
7503,87089,69777
7504,28173,85293
7505,31071,61912
7506,23578,9259
7507,74181,48795
7508,20422,69033
7509,62614,51907
7510,87312,5503
7511,76796,26721
7512,83667,54707
7513,47073,9154
7514,58211,62902
7515,14944,74011
7516,83155,63277
7517,44451,31890
7518,22207,86731
7519,46195,68440
7520,31933,62453
7521,97802,78922
7522,11536,48303
7523,36726,81695
7524,61614,64759
7525,85708,43222
7526,62858,68973
7527,17468,53252
7528,59718,79680
7529,22385,99365
7530,57223,85240
7531,84819,31363
7532,28171,23257
7533,62179,65084
7534,77669,41902
7535,76003,34108
7536,14895,13520
7537,67772,88255
7538,52721,34975
7539,49768,80316
7540,24910,57644
7541,83867,90233
7542,62310,94939
7543,26258,63276
7544,91406,25989
7545,15842,49502
7546,76212,29026
7547,94371,18834
7548,93937,70372
7549,31689,30654
7550,37242,73810
7551,19480,82279
7552,89648,88047
7553,61987,33207
7554,56901,19767
7555,77764,18105
7556,84789,66394
7557,17253,16323
7558,17720,22746
7559,72572,40179
7560,12947,14432
7561,80764,38094
7562,56487,67607
7563,71312,25890
7564,81181,79272
7565,45369,93844
7566,87556,95318
7567,15880,99865
7568,31886,69772
7569,89630,44238
7570,91277,60985
7571,79356,30599
7572,41345,90791
7573,25036,35293
7574,84187,88751
7575,56991,55924
7576,31226,73263
7577,91786,81194
7578,87376,9363
7579,95817,89003
7580,23500,30356
7581,36011,89075
7582,60968,95032
7583,96170,5562
7584,78701,56055
7585,74248,65879
7586,72273,6561
7587,22877,84606
7588,86869,84339
7589,45450,58131
7590,90620,90343
7591,25854,64979
7592,15858,24374
7593,54394,91314
7594,46469,14209
7595,66678,35395
7596,18164,24406
7597,83457,39161
7598,89922,55849
7599,65535,73686
7600,81356,50470
7601,55761,35178
7602,85686,49438
7603,55243,63099
7604,47406,38321
7605,37074,84550
7606,88820,55619
7607,72724,52413
7608,26570,24610
7609,67621,89783
7610,55371,87115
7611,69097,23090
7612,39640,87561
7613,58396,54613
7614,33620,44315
7615,40258,30781
7616,70308,99678
7617,22957,64751
7618,29809,39710
7619,87396,55362
7620,67020,34890
7621,10025,29193
7622,61663,99701
7623,19191,10408
7624,29748,95288
7625,61122,60023
7626,97340,9244
7627,97285,33645
7628,42985,34976
7629,57284,21313
7630,68666,45604
7631,81399,42245
7632,67459,93854
7633,41812,10088
7634,75815,37753
7635,28233,26628
7636,33892,35159
7637,52040,30920
7638,43846,12182
7639,27325,38852
7640,81655,69033
7641,55452,91745
7642,20952,63388
7643,38539,10265
7644,49854,84859
7645,92760,16786
7646,21718,71828
7647,61997,40083
7648,80157,28775
7649,53959,10662
7650,67934,64406
7651,85539,87298
7652,51666,49000
7653,87520,39098
7654,24698,27158
7655,69510,7919
7656,31057,38285
7657,73057,81816
7658,26527,28268
7659,81818,55107
7660,21802,81746
7661,67868,18521
7662,71346,64905
7663,63761,43543
7664,73702,21839
7665,52484,14488
7666,44045,98643
7667,39351,62585
7668,78051,45398
7669,35577,84226
7670,54639,95860
7671,59927,41344
7672,20172,66690
7673,17662,27407
7674,59988,14872
7675,34041,75773
7676,19300,28665
7677,59913,15835
7678,14203,26961
7679,54506,84430
7680,31951,59019
7681,23942,9236
7682,73651,39135
7683,37376,76035
7684,54784,68391
7685,84794,96796
7686,72928,25983
7687,17615,14879
7688,53297,27629
7689,63987,18689
7690,60128,48208
7691,45482,55420
7692,63759,23895
7693,81224,69875
7694,62709,96791
7695,51336,85067
7696,54204,29434
7697,32824,85043
7698,78581,50009
7699,56734,8804
7700,97484,26166
7701,86819,52929
7702,81816,43328
7703,88324,61024
7704,86088,96230
7705,70684,97251
7706,68504,34699
7707,34113,80965
7708,58736,96837
7709,24359,56369
7710,94642,93387
7711,69694,31431
7712,29978,49259
7713,77362,80660
7714,85889,94768
7715,80994,74788
7716,71766,73665
7717,62320,80690
7718,17285,97512
7719,61113,17097
7720,85728,87803
7721,95853,10826
7722,70853,92271
7723,29545,59890
7724,20325,57477
7725,27850,9172
7726,89628,24503
7727,36307,81961
7728,76124,47300
7729,16952,85580
7730,89846,41302
7731,25718,70485
7732,14191,81216
7733,39251,55860
7734,73226,77195
7735,15281,42551
7736,19299,43121
7737,90675,31729
7738,10236,52303
7739,60778,14352
7740,39522,24762
7741,47474,52230
7742,86905,78848
7743,59958,76076
7744,81505,94113
7745,37507,11584
7746,18902,28074
7747,58885,45524
7748,52977,21674
7749,56851,6056
7750,15018,52249
7751,61262,66802
7752,70313,9174
7753,50070,63424
7754,64126,65295
7755,75227,64547
7756,81575,55512
7757,18928,34979
7758,90739,21434
7759,75848,55191
7760,93034,76664
7761,12878,62021
7762,71970,98129
7763,13203,11572
7764,77546,11717
7765,30694,31130
7766,36250,47048
7767,47934,83251
7768,49047,90615
7769,63641,36044
7770,70673,58963
7771,15265,64249
7772,65160,33991
7773,37510,49707
7774,95357,28367
7775,33627,55838
7776,83234,42939
7777,98277,33558
7778,41353,83009
7779,60932,12004
7780,62681,13404
7781,94159,11104
7782,93167,54572
7783,85106,90669
7784,26079,27615
7785,69640,77814
7786,81848,65346
7787,26697,87861
7788,68494,68461
7789,42138,67338
7790,64112,12083
7791,15515,92817
7792,22985,9721
7793,93500,15230
7794,27595,71230
7795,74703,59661
7796,13868,69284
7797,36884,33548
7798,64796,59693
7799,62799,75426
7800,77850,22616
7801,52530,78955
7802,28835,20578
7803,32841,61676
7804,98912,67248
7805,24726,77538
7806,51507,64473
7807,33676,90627
7808,39842,35869
7809,37706,20532
7810,19685,91221
7811,44499,80884
7812,46383,53719
7813,95943,28512
7814,10551,46813
7815,89094,61864
7816,14584,74564
7817,89108,36218
7818,32914,18072
7819,97496,45127
7820,84744,5446
7821,38068,37570
7822,66239,9636
7823,37338,16865
7824,91789,38707
7825,37024,10073
7826,81740,43197
7827,21532,28135
7828,79493,28149
7829,24852,60402
7830,72760,77836
7831,79640,86875
7832,76720,66135
7833,27974,47819
7834,79419,60972
7835,71249,77573
7836,68331,74079
7837,25719,61627
7838,96059,54293
7839,14553,38095
7840,86389,73732
7841,38974,57130
7842,31145,87914
7843,69616,68892
7844,58146,97423
7845,99166,80633
7846,40110,34772
7847,50965,65796
7848,28611,5043
7849,26948,38651
7850,72962,26847
7851,62906,26091
7852,37038,92456
7853,28841,50670
7854,12241,34577
7855,52050,7478
7856,96883,77166
7857,29763,63743
7858,87032,11447
7859,28295,74137
7860,41013,7200
7861,82396,66528
7862,87983,62370
7863,32921,15437
7864,23773,13532
7865,99142,51125
7866,21327,31783
7867,77138,8795
7868,78804,27068
7869,36457,10929
7870,90672,43852
7871,36900,38806
7872,65769,56286
7873,27812,98671
7874,68661,10336
7875,85993,43910
7876,26142,53273
7877,96511,26582
7878,17683,46303
7879,96868,19892
7880,82477,34079
7881,16849,91184
7882,91570,55785
7883,26374,50344
7884,95033,61587
7885,63370,48574
7886,28424,69219
7887,35682,57442
7888,92731,41049
7889,12980,73934
7890,85598,19792
7891,30377,75423
7892,63530,45714
7893,15296,22382
7894,17778,99279
7895,35117,8140
7896,34649,16743
7897,52488,15639
7898,81428,42786
7899,44273,63703
7900,30373,8120
7901,38746,66386
7902,15496,48976
7903,99809,22258
7904,27305,82489
7905,64682,93657
7906,44194,52232
7907,94661,75467
7908,48691,98597
7909,57347,18541
7910,63875,87829
7911,78195,63689
7912,86784,70256
7913,50597,19981
7914,28372,88935
7915,44047,18529
7916,99975,33484
7917,22451,42218
7918,61620,93370
7919,67813,93244
7920,24504,88238
7921,69021,56072
7922,45617,95139
7923,73512,62339
7924,93209,6237
7925,87001,81108
7926,64677,30919
7927,38558,84212
7928,55732,73806
7929,82526,37795
7930,82338,79495
7931,24799,65494
7932,25211,45447
7933,12004,11859
7934,60491,78590
7935,63810,74228
7936,43239,19885
7937,47496,93215
7938,69536,38987
7939,99335,26813
7940,94502,55335
7941,51606,78580
7942,46174,62221
7943,87167,87367
7944,83422,7689
7945,72376,23660
7946,14135,40772
7947,33521,39133
7948,63042,83191
7949,90837,49742
7950,23163,98623
7951,52452,85161
7952,89594,13540
7953,70067,30061
7954,44466,51524
7955,69291,82908
7956,95998,53253
7957,55627,33858
7958,30718,34813
7959,85807,28751
7960,37268,27902
7961,65775,10882
7962,66649,44061
7963,54000,29230
7964,34355,47062
7965,88527,94576
7966,16051,96098
7967,48402,70464
7968,37711,44631
7969,24919,15521
7970,17153,20217
7971,72127,63635
7972,87474,64366
7973,64029,6030
7974,72473,35269
7975,67334,35716
7976,41198,40177
7977,86168,17799
7978,35342,84372
7979,45549,97943
7980,53338,43334
7981,64659,16202
7982,93632,47498
7983,50259,46763
7984,45008,51907
7985,17068,83868
7986,63523,78970
7987,34457,31962
7988,15547,22483
7989,83962,43721
7990,11858,27327
7991,49553,93248
7992,80828,20571
7993,87826,25636
7994,51127,58595
7995,52753,74545
7996,67191,77611
7997,99742,44202
7998,99346,77221
7999,72027,52183
8000,73892,78130
8001,31158,97653
8002,86484,46394
8003,68623,66255
8004,31565,44848
8005,92836,44502
8006,77390,12333
8007,46310,88100
8008,34947,12975
8009,78659,11541
8010,54414,20533
8011,36104,86628
8012,19476,57397
8013,89253,84963
8014,72188,81365
8015,59227,83196
8016,63886,94155
8017,87815,39789
8018,51181,69678
8019,97227,48514
8020,34783,10299
8021,65376,63334
8022,66850,94104
8023,33468,92155
8024,13967,39508
8025,59506,73941
8026,95881,98462
8027,32090,13570
8028,57107,53912
8029,56713,21256
8030,49427,46360
8031,98676,59836
8032,26256,73157
8033,33022,15130
8034,36041,90795
8035,87707,59041
8036,14905,19097
8037,18602,44343
8038,19425,6450
8039,29780,67496
8040,12310,23875
8041,41980,81819
8042,27259,64855
8043,50634,87426
8044,15233,65139
8045,33561,16735
8046,71293,74751
8047,26583,24067
8048,35201,7453
8049,95912,34887
8050,72916,93367
8051,37856,94430
8052,36442,72488
8053,44781,89926
8054,93828,32040
8055,85069,74607
8056,79042,39383
8057,65702,22114
8058,27223,52949
8059,76344,45895
8060,95425,69390
8061,44815,40323
8062,23681,30801
8063,16672,78470
8064,57951,27091
8065,46623,50004
8066,49409,82837
8067,40015,26194
8068,87668,51170
8069,44159,78294
8070,19781,88016
8071,62219,6644
8072,37102,59038
8073,90024,97940
8074,32430,73295
8075,17236,17685
8076,63364,83244
8077,26262,58317
8078,21539,48907
8079,26539,60947
8080,24711,24080
8081,19210,89236
8082,60759,70598
8083,27820,30207
8084,12728,24745
8085,80753,60962
8086,30380,70046
8087,98740,37524
8088,40269,21223
8089,97426,88057
8090,22907,53768
8091,18445,96937
8092,33890,29014
8093,66540,60141
8094,49971,85811
8095,61598,77310
8096,21487,69873
8097,66478,92649
8098,83212,60852
8099,86187,88682
8100,60468,70153
8101,52046,42709
8102,42887,34194
8103,48416,21672
8104,93171,52211
8105,44999,45808
8106,91300,92309
8107,71026,48125
8108,10209,84623
8109,77271,40707
8110,70970,81427
8111,58847,35187
8112,68593,55593
8113,28200,7400
8114,85990,82926
8115,27908,74634
8116,16233,69115
8117,34421,33951
8118,66431,32272
8119,22461,73884
8120,27052,44597
8121,88802,81834
8122,91553,92406
8123,93917,45891
8124,97322,67704
8125,14098,58438
8126,28139,53595
8127,76395,95974
8128,42148,26873
8129,25793,7604
8130,43106,95920
8131,31706,77779
8132,22984,11864
8133,45119,75928
8134,97062,21379
8135,77070,93835
8136,85880,55648
8137,49565,11930
8138,77361,51067
8139,71657,92235
8140,64917,66213
8141,27523,93057
8142,21552,33563
8143,23882,99766
8144,39355,74084
8145,47644,79796
8146,44531,95387
8147,99964,34322
8148,89911,79943
8149,91584,54683
8150,91201,11686
8151,84259,70300
8152,13662,93678
8153,27133,61817
8154,57109,49206
8155,29153,52562
8156,76024,5198
8157,84100,62899
8158,11719,77788
8159,71102,64145
8160,38475,67818
8161,33825,46819
8162,57236,83337
8163,89494,40621
8164,71662,38757
8165,58938,57180
8166,56964,95703
8167,99018,27632
8168,56246,13999
8169,39494,39970
8170,92987,89066
8171,25115,52787
8172,71140,57588
8173,86110,64782
8174,55683,13553
8175,98249,85155
8176,57288,13906
8177,54086,93349
8178,77234,80771
8179,75308,56327
8180,90508,51620
8181,76106,29941
8182,65801,40669
8183,42040,22805
8184,26351,15687
8185,67878,61174
8186,35408,34672
8187,88921,69575
8188,63093,83049
8189,54889,34006
8190,27150,73963
8191,99385,99644
8192,69147,65718
8193,51616,66826
8194,36274,50297
8195,88988,32503
8196,68840,97010
8197,15826,40904
8198,93880,99678
8199,87957,9111
8200,14456,13073
8201,99009,46930
8202,72632,90816
8203,75113,55889
8204,11758,43970
8205,58831,41031
8206,39731,22963
8207,38791,35313
8208,59617,78049
8209,98506,17425
8210,80906,82413
8211,80554,51089
8212,31893,86103
8213,13610,91928
8214,68807,8801
8215,79629,24508
8216,91082,28879
8217,47863,33426
8218,31257,87242
8219,42751,56454
8220,11653,29588
8221,12612,99905
8222,49044,9083
8223,57035,36788
8224,49991,71476
8225,92451,8045
8226,40412,21378
8227,81514,98119
8228,18485,6786
8229,44002,39086
8230,68410,65039
8231,43283,8017
8232,14102,12090
8233,22988,26853
8234,78015,99064
8235,95142,64585
8236,79653,59882
8237,20646,98248
8238,58902,74548
8239,69118,30188
8240,46812,93521
8241,87592,60514
8242,63983,55893
8243,40149,60753
8244,29473,92918
8245,61790,74315
8246,70397,43068
8247,12077,35516
8248,27522,70319
8249,21794,94553
8250,73021,82748
8251,21763,66120
8252,64714,31765
8253,16642,13432
8254,50635,7849
8255,98358,29374
8256,85070,82420
8257,97811,29365
8258,64998,87710
8259,70948,45939
8260,38535,95988
8261,20128,19095
8262,86842,48295
8263,69914,94606
8264,79590,57651
8265,51560,29144
8266,79787,32268
8267,94381,33350
8268,35926,42515
8269,41461,5583
8270,24287,53427
8271,18908,30095
8272,56378,16319
8273,78406,99920
8274,10147,6044
8275,21841,93096
8276,36760,60237
8277,49353,89728
8278,73379,78653
8279,49879,91733
8280,95316,84719
8281,61466,44840
8282,17896,47255
8283,85244,45753
8284,25030,66459
8285,42522,88500
8286,32812,99432
8287,78168,84479
8288,62314,75940
8289,90466,50562
8290,36079,9347
8291,86045,82966
8292,39446,34954
8293,22945,13796
8294,15405,80588
8295,11916,43908
8296,32138,92148
8297,25540,67561
8298,91086,10665
8299,77744,79601
8300,50150,81998
8301,51128,15826
8302,83057,85609
8303,71181,49434
8304,59350,88348
8305,86881,77245
8306,19837,50092
8307,13097,34237
8308,14476,88221
8309,20989,15759
8310,40218,87954
8311,32815,45555
8312,12923,91765
8313,81574,52348
8314,22589,71382
8315,11823,68775
8316,94738,45956
8317,89852,66490
8318,37922,89132
8319,80607,31117
8320,27955,24160
8321,72410,89747
8322,94253,53693
8323,27853,14005
8324,76072,65157
8325,14796,50626
8326,69320,97806
8327,68046,44912
8328,65167,5210
8329,21258,93151
8330,18129,73701
8331,50005,7798
8332,59411,33302
8333,82145,80733
8334,67786,68152
8335,18287,89573
8336,52466,32486
8337,92365,59928
8338,10568,72731
8339,10456,35101
8340,50203,29083
8341,76058,35715
8342,65434,68424
8343,87147,95115
8344,31347,98404
8345,48462,35187
8346,51985,17379
8347,70867,40762
8348,79396,27121
8349,26112,81314
8350,65206,79491
8351,82682,65313
8352,19421,51207
8353,92438,77017
8354,27869,46744
8355,13378,15159
8356,58429,80238
8357,92401,46846
8358,79072,85956
8359,48239,72056
8360,54225,24518
8361,50936,67903
8362,24070,61847
8363,14067,44081
8364,98493,37023
8365,82756,61260
8366,68576,49130
8367,16390,83790
8368,20275,24405
8369,39060,50245
8370,84622,75340
8371,17250,81338
8372,60985,94211
8373,40871,32771
8374,98351,94295
8375,93894,73304
8376,90126,22520
8377,82889,45328
8378,12680,73574
8379,11658,67580
8380,67301,15216
8381,14488,72573
8382,54530,72194
8383,61065,38441
8384,37705,22280
8385,12587,31789
8386,16685,24472
8387,88910,14079
8388,19785,70889
8389,19087,21454
8390,79141,50561
8391,96178,63536
8392,27942,42210
8393,40393,17686
8394,59401,19439
8395,77809,76996
8396,88261,62009
8397,54012,14429
8398,13679,88805
8399,26248,48443
8400,42570,26369
8401,28750,80939
8402,18431,10408
8403,57519,96720
8404,97768,49543
8405,39319,61697
8406,18462,55501
8407,60019,84189
8408,53098,42502
8409,26271,93977
8410,77314,46323
8411,43772,44265
8412,79669,31426
8413,45037,51582
8414,45919,26444
8415,32222,84261
8416,24800,22484
8417,88371,16808
8418,84039,23198
8419,38761,51228
8420,95404,51627
8421,22873,11820
8422,32727,83592
8423,20774,11425
8424,27041,38449
8425,93803,96047
8426,47065,95101
8427,40651,41720
8428,65019,84856
8429,14233,60885
8430,85023,75905
8431,15993,51968
8432,60750,54341
8433,62955,57987
8434,50857,98679
8435,30582,45446
8436,29544,65872
8437,66402,54315
8438,51234,14876
8439,67312,86521
8440,75000,39804
8441,98946,32919
8442,85569,72624
8443,28164,39297
8444,64014,94455
8445,30124,83134
8446,83492,37091
8447,18668,29257
8448,73764,30125
8449,90257,17215
8450,42603,14297
8451,79164,16428
8452,57779,26553
8453,65264,49982
8454,83462,54403
8455,13582,10824
8456,57626,10696
8457,23248,60851
8458,22267,88595
8459,55750,25580
8460,74870,65235
8461,97031,27836
8462,85059,27701
8463,76560,58456
8464,14964,16049
8465,74786,21527
8466,63254,40581
8467,46806,98355
8468,62758,78836
8469,13369,29389
8470,69458,97047
8471,46903,34521
8472,34776,28061
8473,57230,99676
8474,22810,55978
8475,92243,46064
8476,37284,53200
8477,55054,78926
8478,51015,12412
8479,97722,52167
8480,38002,22536
8481,77060,20768
8482,47551,50286
8483,34201,81900
8484,10670,37096
8485,91725,11344
8486,93115,9487
8487,73452,67271
8488,36894,88941
8489,34636,33918
8490,98507,86271
8491,43162,42558
8492,82801,55201
8493,34741,8156
8494,42357,45548
8495,12295,79572
8496,93769,35562
8497,34303,42293
8498,34449,6333
8499,56678,54404
8500,32107,99919
8501,58630,13916
8502,66150,53816
8503,11461,20836
8504,51982,98266
8505,79265,49660
8506,46546,76341
8507,11396,78050
8508,52345,46088
8509,99607,87987
8510,13692,76299
8511,33498,38310
8512,34957,9878
8513,53182,92751
8514,75679,41846
8515,98800,33549
8516,74067,28290
8517,25484,95394
8518,46528,38689
8519,99635,92361
8520,58344,38804
8521,51244,22373
8522,45081,77390
8523,16357,84521
8524,75839,82146
8525,56343,11742
8526,25776,10031
8527,84503,12375
8528,94235,82994
8529,81990,28126
8530,36551,13280
8531,33856,45070
8532,45324,93870
8533,90585,64585
8534,34073,58976
8535,68726,67143
8536,29445,67184
8537,90705,92761
8538,10729,10251
8539,28419,46421
8540,47417,17660
8541,68103,93286
8542,67538,61853
8543,34964,40459
8544,23399,85703
8545,78461,11677
8546,54434,93016
8547,10832,17583
8548,16205,51099
8549,23802,81352
8550,89437,29816
8551,62857,65566
8552,92605,39285
8553,94507,72597
8554,21330,68225
8555,36053,26653
8556,54830,79779
8557,24293,92214
8558,23224,58315
8559,11149,68842
8560,19098,25327
8561,94777,19917
8562,71360,92952
8563,98292,15213
8564,79230,63991
8565,98840,12649
8566,37408,30448
8567,96190,25831
8568,32971,26517
8569,65220,70644
8570,60594,59732
8571,30536,78318
8572,92005,22346
8573,40805,71068
8574,46823,68756
8575,37820,83843
8576,70592,86122
8577,41147,7481
8578,56959,10246
8579,32773,88011
8580,69332,93075
8581,54187,12783
8582,72061,76662
8583,49487,76822
8584,84179,75415
8585,26137,98039
8586,28310,45038
8587,52288,8949
8588,97497,77007
8589,34734,78905
8590,27334,90800
8591,15209,76683
8592,48300,51995
8593,41611,54240
8594,70875,25721
8595,65229,96459
8596,21224,76470
8597,43351,58241
8598,37014,58721
8599,56087,10124
8600,52694,8035
8601,58743,99560
8602,32262,35632
8603,26114,66591
8604,14279,75368
8605,70215,30580
8606,58750,18549
8607,56682,75170
8608,40987,97828
8609,75857,46508
8610,99903,43858
8611,81637,21091
8612,30913,58494
8613,68247,99327
8614,30197,10249
8615,75211,65758
8616,74471,93100
8617,99897,46463
8618,99442,61011
8619,92354,42575
8620,97567,70995
8621,58517,61495
8622,16953,43192
8623,14356,29238
8624,14617,22354
8625,53850,44811
8626,83022,80469
8627,20035,34406
8628,28745,41354
8629,98655,58411
8630,68172,37133
8631,60684,28969
8632,98670,22894
8633,43369,86950
8634,51708,25905
8635,74993,90423
8636,64002,29119
8637,40808,80149
8638,86299,33007
8639,22820,97793
8640,40875,20316
8641,64174,29772
8642,52497,44609
8643,26705,87871
8644,73609,23100
8645,70310,37708
8646,75457,43774
8647,52719,6272
8648,28149,25283
8649,39872,18943
8650,83868,59303
8651,41020,72374
8652,44389,43616
8653,65386,48925
8654,15691,96768
8655,89499,8686
8656,65533,51744
8657,48259,34951
8658,22667,39876
8659,16481,49171
8660,77370,42278
8661,95861,65539
8662,13998,80371
8663,50654,69625
8664,48897,91400
8665,11691,57693
8666,70063,93803
8667,87496,95080
8668,98054,65393
8669,73464,14963
8670,20077,70875
8671,19075,66372
8672,14561,24167
8673,87920,12941
8674,44309,94750
8675,94952,85503
8676,43079,86570
8677,71995,65875
8678,54174,32119
8679,73388,49829
8680,15511,35869
8681,37304,70807
8682,66800,68445
8683,85306,31844
8684,50301,38897
8685,33139,72014
8686,20747,37142
8687,89950,32777
8688,85088,92230
8689,26996,84118
8690,68802,85914
8691,86511,60035
8692,47533,44770
8693,42752,85214
8694,41698,10725
8695,57481,49404
8696,88892,64224
8697,94215,8687
8698,20071,70556
8699,98165,83354
8700,99262,66977
8701,48234,66693
8702,31527,15720
8703,78993,74091
8704,78093,33482
8705,89695,14062
8706,89180,59860
8707,25715,66773
8708,40586,8943
8709,93278,52817
8710,21582,50558
8711,17399,21983
8712,98888,86527
8713,35596,52722
8714,72900,74729
8715,13572,99600
8716,38117,5633
8717,49541,50681
8718,39237,21587
8719,15506,77469
8720,15201,58969
8721,31937,76799
8722,23266,78054
8723,95133,74323
8724,23591,23529
8725,79601,75926
8726,15724,95304
8727,89804,79420
8728,12151,62609
8729,76609,60201
8730,60331,95404
8731,48314,48916
8732,45476,81581
8733,49692,65972
8734,15475,76817
8735,51691,94582
8736,81371,29853
8737,55990,29377
8738,11262,24530
8739,37841,52408
8740,44011,88552
8741,93994,83281
8742,28876,97116
8743,16858,91637
8744,26413,34281
8745,95879,91872
8746,35819,44485
8747,72560,89104
8748,91418,19139
8749,37867,42585
8750,16963,91301
8751,20232,79516
8752,35373,98617
8753,22285,58788
8754,58147,84527
8755,99525,40324
8756,11132,47128
8757,98531,35915
8758,81126,99191
8759,18471,46568
8760,57243,5063
8761,55435,24734
8762,27228,71438
8763,33774,96799
8764,31676,15374
8765,43851,18575
8766,27664,44666
8767,66558,15092
8768,26378,27746
8769,72263,94668
8770,72688,84241
8771,26663,90822
8772,96274,38224
8773,92083,6991
8774,25447,69668
8775,40012,68340
8776,97440,56389
8777,10805,95400
8778,73812,16707
8779,41880,34865
8780,49756,41815
8781,83796,92802
8782,69198,48837
8783,22377,58759
8784,82100,7281
8785,34757,50386
8786,63446,89101
8787,86274,48631
8788,46122,71224
8789,89724,26876
8790,35652,98448
8791,91628,9986
8792,12225,51898
8793,46912,89220
8794,15277,75413
8795,52659,53279
8796,47919,91087
8797,69299,13352
8798,95739,23169
8799,43132,14217
8800,24040,76121
8801,15967,14716
8802,20083,16358
8803,69427,85051
8804,14746,43251
8805,82859,36148
8806,76747,85723
8807,93414,49197
8808,76559,89111
8809,70075,71546
8810,32755,40829
8811,12738,85214
8812,36862,61566
8813,84880,7788
8814,89674,58560
8815,57422,37146
8816,19707,82138
8817,80158,39981
8818,32787,74759
8819,11180,68715
8820,49757,60361
8821,54891,17051
8822,48235,23424
8823,24402,23819
8824,38092,62817
8825,52386,44155
8826,96538,88792
8827,98349,81900
8828,40405,77554
8829,30139,47254
8830,50648,79443
8831,16531,9287
8832,79275,99385
8833,47170,45976
8834,66325,64496
8835,73746,10519
8836,39578,18423
8837,22439,44887
8838,37319,83946
8839,61912,95370
8840,37240,42367
8841,95962,24628
8842,75590,7395
8843,45173,27903
8844,47148,56582
8845,92782,15555
8846,49970,66402
8847,83681,98769
8848,74379,89792
8849,38585,10868
8850,50568,8682
8851,58728,49735
8852,30311,59544
8853,89269,26104
8854,84213,14006
8855,64890,91725
8856,56788,45689
8857,82417,83053
8858,76159,16040
8859,39023,26997
8860,87859,60275
8861,73826,26203
8862,94547,11007
8863,14209,35440
8864,12066,51072
8865,57630,10222
8866,66192,14206
8867,16119,84439
8868,33012,23147
8869,89068,91918
8870,74463,8841
8871,92543,19183
8872,27191,42537
8873,11558,6936
8874,24060,93267
8875,81385,46033
8876,27769,12339
8877,22669,40248
8878,57965,66563
8879,85688,37836
8880,99596,66942
8881,81469,58413
8882,78810,19836
8883,49288,30532
8884,24027,41042
8885,56268,85981
8886,58778,75898
8887,35306,14783
8888,94283,48990
8889,25251,77342
8890,92377,6857
8891,69127,50890
8892,67776,38248
8893,77743,73740
8894,81193,13086
8895,37970,85766
8896,43973,18874
8897,57468,28192
8898,66894,41887
8899,62515,49829
8900,36268,22714
8901,93657,77733
8902,17790,50127
8903,26194,17717
8904,78014,66040
8905,36149,75371
8906,67970,68160
8907,99912,28964
8908,19126,15452
8909,52461,47959
8910,95803,91077
8911,72349,42916
8912,81970,13868
8913,10107,89313
8914,83798,24948
8915,94972,80900
8916,49986,77231
8917,29698,47166
8918,60281,84482
8919,62969,87425
8920,52606,54132
8921,66828,11810
8922,43446,89426
8923,60414,6754
8924,83994,8190
8925,29747,56008
8926,66481,17800
8927,46142,78230
8928,11947,31890
8929,42667,32575
8930,19179,28900
8931,90269,67133
8932,82900,28773
8933,84175,46494
8934,53144,32753
8935,38141,92641
8936,30181,31020
8937,44702,55098
8938,47297,36036
8939,59172,38358
8940,24376,59631
8941,60521,23241
8942,71803,23292
8943,10069,65671
8944,86568,57505
8945,76403,75748
8946,35973,31487
8947,23611,96100
8948,16271,96941
8949,13380,97209
8950,35436,63518
8951,50956,85436
8952,50436,55726
8953,31306,73443
8954,92500,93687
